	PVALUE	QVALUE	PROV_PVALUE	SIFT_PVALUE
ENSG00000111203	0.680595081249298	1.0	0.6812	0.4646
ENSG00000111215	0.9971897185740801	1.0	0.9976	0.9282
ENSG00000111218	0.9644764857724631	1.0	0.9654	0.7723
ENSG00000111241	0.010585074792333948	0.3787383743540851	0.0208	0.0672
ENSG00000111249	0.01582177058429568	0.4201551697792066	0.0166	0.1341
ENSG00000111254	0.9916654115431456	1.0	0.8737	1.0
ENSG00000111261	0.7482674358741542	1.0	0.5438	0.6999
ENSG00000111262	0.9999566203136232	1.0	0.9907	1.0
ENSG00000111300	0.3898604574581206	1.0	0.182	0.6999
ENSG00000111305	0.9605283670503133	1.0	0.8624	0.8494
ENSG00000111325	0.11285269599084602	0.7354949378771105	0.0562	0.4239
ENSG00000111331	0.12249817920996653	0.7557738100513052	0.2141	0.1235
ENSG00000111335	0.9966205799460626	1.0	0.9915	0.9268
ENSG00000111344	0.9681806959357616	1.0	0.9907	0.7657
ENSG00000111348	0.6519852446123853	1.0	0.4001	0.7309
ENSG00000111358	0.6226090882407871	1.0	0.5666	0.4753
ENSG00000111404	0.05267946030737769	0.6023998630113194	0.0345	0.2688
ENSG00000111432	0.8703861545728298	1.0	0.7402	0.7244
ENSG00000111452	0.3840227949281887	1.0	0.6556	0.19
ENSG00000111554	0.9582796554171423	1.0	0.8158	0.8892
ENSG00000111596	0.19248843319516318	0.8772063353356248	0.1981	0.2402
ENSG00000111605	0.9021175235572554	1.0	0.9907	0.5971
ENSG00000111615	0.9999566203136232	1.0	0.9907	1.0
ENSG00000111640	0.05777233527740344	0.6122318338720483	0.1083	0.0958
ENSG00000111642	0.050910322169403055	0.5936397658761083	0.1324	0.0672
ENSG00000111670	0.9981338140168609	1.0	0.9918	0.9473
ENSG00000111679	0.41817580356581285	1.0	0.3402	0.4159
ENSG00000111700	0.13599316353862245	0.7791010210203323	0.1959	0.1543
ENSG00000111713	0.3604059289758751	1.0	0.1862	0.6094
ENSG00000111716	0.7663447284806083	1.0	0.5563	0.7187
ENSG00000111726	0.0780439523481481	0.6631417236295224	0.0823	0.1824
ENSG00000111728	0.0026037046372389128	0.2616509742012219	0.0023	0.1235
ENSG00000111737	0.7278172312436669	1.0	0.7535	0.4778
ENSG00000111752	0.09857702206990338	0.7201713295818964	0.2989	0.0672
ENSG00000111783	0.4151288724239498	1.0	0.5405	0.2589
ENSG00000111799	0.45853993767153445	1.0	0.6588	0.2473
ENSG00000111801	0.901710345457872	1.0	0.8747	0.6754
ENSG00000111816	0.0012185176239304374	0.25573034630475533	0.0052	0.0234
ENSG00000111859	0.18114754869519512	0.852213717192284	0.2076	0.2115
ENSG00000111877	0.15232010519937145	0.8109572267720591	0.2547	0.1374
ENSG00000111880	0.8668624214469238	1.0	0.7856	0.6754
ENSG00000111886	0.38790573759918434	1.0	0.1872	0.6754
ENSG00000111912	0.07781009415108642	0.6631417236295224	0.1211	0.1235
ENSG00000111961	0.7181409655591929	1.0	0.7126	0.4921
ENSG00000112038	0.7053355584488091	1.0	0.586	0.5779
ENSG00000112053	0.03490283096325797	0.5195746605097413	0.0841	0.0672
ENSG00000112118	0.47944282853176257	1.0	0.3305	0.5285
ENSG00000112137	0.7582263436152364	1.0	0.625	0.6257
ENSG00000112139	0.511794236382443	1.0	0.3324	0.583
ENSG00000112159	0.9450524692230791	1.0	0.7607	0.9036
ENSG00000112182	0.7998208075151941	1.0	0.6052	0.7242
ENSG00000112200	0.43652326652705764	1.0	0.5371	0.2812
ENSG00000112214	0.009402716501303754	0.37179220535737373	0.0264	0.0462
ENSG00000112238	0.8767404976976123	1.0	0.7642	0.7152
ENSG00000112242	0.8876749203254368	1.0	0.8368	0.6754
ENSG00000112245	0.927742895800771	1.0	0.8901	0.7244
ENSG00000112246	0.9350306043209856	1.0	0.8278	0.7996
ENSG00000112249	0.41890519448106156	1.0	0.3274	0.4333
ENSG00000112273	0.7467717806369549	1.0	0.6882	0.5508
ENSG00000112276	0.9991309426171826	1.0	0.9586	1.0
ENSG00000112280	0.40508926770990983	1.0	0.1997	0.6754
ENSG00000112282	0.28564649347318793	0.9594591808167903	0.3139	0.2594
ENSG00000112297	0.08490182575328031	0.6839003835316798	0.1559	0.1069
ENSG00000112303	0.020086320524272616	0.4547621636512616	0.1257	0.0234
ENSG00000112305	0.7279042401448189	1.0	0.4742	0.7594
ENSG00000112309	0.4263185828702374	1.0	0.3785	0.3849
ENSG00000112319	0.8255552542898383	1.0	0.7686	0.6127
ENSG00000112337	0.014288015280346844	0.4073745752024472	0.0845	0.0234
ENSG00000112339	0.9367793565681353	1.0	0.7926	0.8405
ENSG00000112343	0.5664020368852882	1.0	0.4743	0.4826
ENSG00000112365	0.9644326605992216	1.0	0.834	0.8938
ENSG00000112367	0.9551282623688709	1.0	0.8624	0.83
ENSG00000112419	0.7817087962687113	1.0	0.5764	0.7234
ENSG00000112499	0.6779784388810268	1.0	0.641	0.4902
ENSG00000112539	0.9952282335412115	1.0	0.9752	0.9269
ENSG00000112541	0.19630053908198908	0.8783677369802838	0.1476	0.3309
ENSG00000112562	0.28563229762957276	0.9594591808167903	0.4425	0.184
ENSG00000112576	0.0024041091354423116	0.25573034630475533	0.0111	0.0234
ENSG00000112599	0.46140251348663797	1.0	0.6753	0.2436
ENSG00000112624	0.5240087199120582	1.0	0.6904	0.2916
ENSG00000112679	0.9999566203136232	1.0	0.9907	1.0
ENSG00000112701	0.19978619427498523	0.87927577995201	0.2061	0.2426
ENSG00000112739	0.17788213489949878	0.8491540699421041	0.5061	0.0847
ENSG00000112759	0.9966117719969653	1.0	0.9586	0.9585
ENSG00000112763	0.4876652778665228	1.0	0.2595	0.6914
ENSG00000112773	0.9723955862092534	1.0	0.8955	0.8648
ENSG00000112852	0.6111519172815716	1.0	0.4291	0.6075
ENSG00000112874	0.38677462624599723	1.0	0.3449	0.365
ENSG00000112902	0.5213449500507111	1.0	0.4503	0.4434
ENSG00000112936	0.37472409901012105	1.0	0.3086	0.3893
ENSG00000112941	0.07609884805040912	0.6603342074463494	0.0413	0.3523
ENSG00000112983	0.42797941753639157	1.0	0.5456	0.2686
ENSG00000112992	0.005078734154366327	0.32095505532232566	0.0258	0.0234
ENSG00000113013	0.028320200960367026	0.49227257411355496	0.0656	0.0672
ENSG00000113100	0.2030863824464062	0.8814507014397788	0.2554	0.2001
ENSG00000113161	0.5128078716599354	1.0	0.525	0.3703
ENSG00000113205	0.0029948087877605944	0.273143895950936	0.0022	0.1511
ENSG00000113209	0.5401205881830702	1.0	0.243	0.8705
ENSG00000113211	0.9991309426171826	1.0	0.9586	1.0
ENSG00000113212	0.05600426330064312	0.6122318338720483	0.1065	0.0938
ENSG00000113231	0.47556222254309855	1.0	0.3834	0.4498
ENSG00000113262	0.18617738073641066	0.8638581088599314	0.3797	0.1199
ENSG00000113263	0.4028207715415566	1.0	0.5162	0.2591
ENSG00000113282	0.5457939145273638	1.0	0.5641	0.3815
ENSG00000113318	0.9933825134707236	1.0	0.9586	0.9255
ENSG00000113319	0.42940133071267084	1.0	0.2651	0.5556
ENSG00000113327	0.03513525459068789	0.5196589883078213	0.1233	0.0462
ENSG00000113328	0.5170588462986918	1.0	0.5358	0.3677
ENSG00000113360	0.4414236143711314	1.0	0.3645	0.4215
ENSG00000113361	0.21302998890115366	0.8927097482623325	0.135	0.4036
ENSG00000113389	0.9991309426171826	1.0	0.9586	1.0
ENSG00000113396	0.2757859431628673	0.9510842092349192	0.1265	0.6129
ENSG00000113407	0.09389748497673567	0.7131039750264598	0.0681	0.2775
ENSG00000113430	0.967158992131639	1.0	0.9907	0.762
ENSG00000113448	0.5934209418878472	1.0	0.7732	0.3204
ENSG00000113492	0.3793931677266976	1.0	0.2179	0.5615
ENSG00000113504	0.4873009290784456	1.0	0.329	0.5447
ENSG00000113555	0.5182862841172513	1.0	0.6351	0.3114
ENSG00000113569	0.5429632612027178	1.0	0.5085	0.4196
ENSG00000113580	0.5364555065123988	1.0	0.7402	0.2826
ENSG00000113594	0.8784213481620108	1.0	0.7594	0.7234
ENSG00000113600	0.726546334044482	1.0	0.6502	0.5518
ENSG00000113615	0.9382271789822608	1.0	0.8785	0.7624
ENSG00000113621	0.8461050170284699	1.0	0.6655	0.7503
ENSG00000113657	0.3459422084360837	1.0	0.3832	0.279
ENSG00000113658	0.27547155664920453	0.9510842092349192	0.1106	0.6999
ENSG00000113712	0.023404103566139534	0.46884691130861217	0.0285	0.1235
ENSG00000113716	0.07929990338628823	0.6631417236295224	0.0814	0.1881
ENSG00000113734	0.24736486428053261	0.9222786852375182	0.3236	0.2062
ENSG00000113742	0.17887799406783889	0.8491540699421041	0.1117	0.3866
ENSG00000113758	0.058495213022410786	0.6122318338720483	0.1724	0.0611
ENSG00000113790	0.8828451020198723	1.0	0.7379	0.7546
ENSG00000113805	0.061972112286885706	0.6248175136819233	0.1451	0.0779
ENSG00000113810	0.6985458618189133	1.0	0.4922	0.6754
ENSG00000113838	0.6555552888202808	1.0	0.7616	0.3878
ENSG00000113905	0.7849217249740532	1.0	0.7083	0.5939
ENSG00000113916	0.5393650861164483	1.0	0.6075	0.3474
ENSG00000113971	0.39567785948876977	1.0	0.2908	0.4478
ENSG00000114013	0.14408912799860496	0.7983787943100871	0.1862	0.1749
ENSG00000114054	0.750980113784484	1.0	0.5677	0.6754
ENSG00000114127	0.7893169456547718	1.0	0.6684	0.637
ENSG00000114166	0.6057406124811135	1.0	0.5353	0.4795
ENSG00000114200	0.2696708511218451	0.9423820042531169	0.4668	0.161
ENSG00000114204	0.27593471702891714	0.9510842092349192	0.3772	0.2057
ENSG00000114270	0.9081201230686472	1.0	0.6867	0.8784
ENSG00000114279	0.9377446523735709	1.0	0.7619	0.8775
ENSG00000114346	0.8271584690237651	1.0	0.7908	0.5982
ENSG00000114353	0.7628583702575447	1.0	0.5467	0.7244
ENSG00000114374	0.028549120044905618	0.49227257411355496	0.0608	0.0732
ENSG00000114416	0.21519504521652277	0.8935671481478163	0.2522	0.219
ENSG00000114423	0.2425978478216928	0.9213678443889902	0.1911	0.34
ENSG00000114439	0.8773789210795725	1.0	0.8108	0.6754
ENSG00000114455	0.29054712083680523	0.9659148427421759	0.5747	0.1451
ENSG00000114480	0.5493326874256605	1.0	0.2976	0.7309
ENSG00000114487	0.6465347094138105	1.0	0.3716	0.7751
ENSG00000114541	0.6258230245611683	1.0	0.6988	0.3889
ENSG00000114554	0.11920397313903386	0.7510408873769938	0.1305	0.1957
ENSG00000114573	0.7840592316194184	1.0	0.5603	0.749
ENSG00000114626	0.04562235712261975	0.5802179443187947	0.0689	0.1131
ENSG00000114654	0.675537532538496	1.0	0.5266	0.5927
ENSG00000114656	0.9617856076917926	1.0	0.799	0.9219
ENSG00000114737	0.9503546459107666	1.0	0.8774	0.8
ENSG00000114770	0.9999999799986665	1.0	0.9998	1.0
ENSG00000114779	0.5179181689726899	1.0	0.4084	0.4837
ENSG00000114796	0.9848391218034472	1.0	0.9907	0.8388
ENSG00000114805	0.6031931995156801	1.0	0.4887	0.5214
ENSG00000114812	0.9592217113077837	1.0	0.9907	0.7352
ENSG00000114841	0.24417322252753115	0.9216450099065666	0.2101	0.312
ENSG00000114857	0.4494560264815143	1.0	0.7679	0.2057
ENSG00000114861	0.9975416481421429	1.0	0.9918	0.9384
ENSG00000114923	0.8470540699987321	1.0	0.6434	0.7782
ENSG00000114933	0.4980395183007079	1.0	0.5033	0.3686
ENSG00000115020	0.6707354159249849	1.0	0.4252	0.7244
ENSG00000115053	0.12052187687816107	0.7538766380235994	0.3854	0.0672
ENSG00000115091	0.33786219915880644	1.0	0.3039	0.34
ENSG00000115155	0.3753073876881865	1.0	0.2686	0.4483
ENSG00000115232	0.9518971724347584	1.0	0.8516	0.8294
ENSG00000115239	0.7696393314623835	1.0	0.677	0.5959
ENSG00000115241	0.9692573415661175	1.0	0.8207	0.9291
ENSG00000115257	0.41633753503815796	1.0	0.2081	0.6754
ENSG00000115267	0.29639776829791975	0.9682850309062873	0.1981	0.4329
ENSG00000115275	0.8104231991804952	1.0	0.7729	0.584
ENSG00000115282	0.29336727041300925	0.9682850309062873	0.3289	0.257
ENSG00000115295	0.8036587116320139	1.0	0.5682	0.7796
ENSG00000115306	0.9999566203136232	1.0	0.9907	1.0
ENSG00000115310	0.7974913290767507	1.0	0.7889	0.552
ENSG00000115317	0.8718955290234441	1.0	0.7975	0.6754
ENSG00000115355	0.312354746652164	0.9892627290297276	0.2219	0.4162
ENSG00000115361	0.012382014393914731	0.4059852827174243	0.0132	0.1269
ENSG00000115368	0.6239312454228843	1.0	0.4223	0.6401
ENSG00000115392	0.2435715963202052	0.9216450099065666	0.2565	0.2547
ENSG00000115414	0.9999999799986665	1.0	0.9998	1.0
ENSG00000115423	0.7354741810633212	1.0	0.4315	0.8519
ENSG00000115446	0.9289003651534752	1.0	0.9586	0.6754
ENSG00000115464	0.609316579641351	1.0	0.4085	0.6348
ENSG00000115488	0.9949345116298487	1.0	0.9918	0.9085
ENSG00000115504	0.9214042647888427	1.0	0.7277	0.8667
ENSG00000115524	0.23366872217339363	0.9088764384028571	0.1725	0.3579
ENSG00000115540	0.20913447617711167	0.8915120576951978	0.2671	0.199
ENSG00000115548	0.5324877263003379	1.0	0.5483	0.3769
ENSG00000115593	0.2594735979422751	0.9312489200153082	0.1055	0.6754
ENSG00000115598	0.5940369255524638	1.0	0.5625	0.4412
ENSG00000115607	0.9991298725640885	1.0	0.9918	0.9665
ENSG00000115616	0.8542405586811518	1.0	0.6988	0.7316
ENSG00000115652	0.3328837420012756	1.0	0.3593	0.2815
ENSG00000115657	0.8177387943028939	1.0	0.6821	0.6754
ENSG00000115665	0.8450109343045951	1.0	0.6171	0.8066
ENSG00000115687	0.39405806936818877	1.0	0.3086	0.4194
ENSG00000115705	0.3347351399474203	1.0	0.638	0.1598
ENSG00000115758	0.9991309426171826	1.0	0.9586	1.0
ENSG00000115760	0.1514548044397226	0.8101378282857761	0.2577	0.1348
ENSG00000115762	0.2707998540629005	0.943494072554704	0.2071	0.365
ENSG00000115808	0.5431599308441339	1.0	0.3161	0.6754
ENSG00000115825	0.1682946711815101	0.8321840760239624	0.1007	0.3958
ENSG00000115827	0.5151473840623407	1.0	0.5001	0.3916
ENSG00000115850	0.03850377471765665	0.5364275886800801	0.1451	0.0438
ENSG00000115875	0.13679137136367614	0.7822118530404242	0.1477	0.2062
ENSG00000115902	0.07199625731949688	0.6580417563430669	0.2022	0.0672
ENSG00000115904	0.8697189128695421	1.0	0.82	0.6526
ENSG00000115919	0.22678171356063215	0.8983155162488303	0.2875	0.2062
ENSG00000115935	0.9743449182162566	1.0	0.8324	0.9397
ENSG00000115956	0.5038477721274496	1.0	0.5682	0.3326
ENSG00000115970	0.09584019304903324	0.7155912099763383	0.0793	0.2445
ENSG00000115993	0.854520326516617	1.0	0.6591	0.7763
ENSG00000115998	0.785526370417593	1.0	0.7898	0.5335
ENSG00000116016	0.40109931436116	1.0	0.4955	0.2682
ENSG00000116031	0.9548706951137711	1.0	0.8356	0.8557
ENSG00000116032	0.9834110317567613	1.0	0.9907	0.8312
ENSG00000116035	0.49810885236901115	1.0	0.5579	0.3326
ENSG00000116044	0.0025030702737822708	0.25573034630475533	0.0086	0.0316
ENSG00000116062	0.897382917197671	1.0	0.7256	0.803
ENSG00000116106	0.1980804159252637	0.8788334456554976	0.2489	0.1986
ENSG00000116127	0.3113735870583605	0.9889049076012204	0.2679	0.3432
ENSG00000116128	0.33112401207659214	1.0	0.6309	0.1591
ENSG00000116133	0.8830878423355449	1.0	0.9586	0.5813
ENSG00000116147	0.048231427754954814	0.5827474408638085	0.0549	0.1518
ENSG00000116183	0.9536995516872215	1.0	0.7695	0.9247
ENSG00000116191	0.16325249449416923	0.8291116746058471	0.2379	0.161
ENSG00000116194	0.20246989667977	0.8814507014397788	0.2119	0.2402
ENSG00000116198	0.9999566203136232	1.0	0.9907	1.0
ENSG00000116218	0.1522085507799158	0.8109572267720591	0.1999	0.1749
ENSG00000116254	0.6135065681246585	1.0	0.5496	0.4775
ENSG00000116260	0.9991309426171826	1.0	0.9586	1.0
ENSG00000116266	0.9536034800261887	1.0	0.8037	0.885
ENSG00000116299	0.9978137840575555	1.0	0.9983	0.9362
ENSG00000116337	0.030036482922801033	0.4966533506218626	0.202	0.0234
ENSG00000116350	0.2534006669982459	0.9254821099822151	0.2409	0.2863
ENSG00000116353	0.8980077856133363	1.0	0.8644	0.6754
ENSG00000116525	0.987989296174001	1.0	0.9619	0.8827
ENSG00000116539	0.45345874551086696	1.0	0.5501	0.2911
ENSG00000116544	0.5999927330924559	1.0	0.4005	0.6304
ENSG00000116580	0.0591179755871265	0.6122318338720483	0.1203	0.0887
ENSG00000116584	0.9572549320469383	1.0	0.8126	0.8888
ENSG00000116641	0.026434028040891122	0.491957492385323	0.0329	0.1235
ENSG00000116668	0.5133985366702737	1.0	0.4495	0.4333
ENSG00000116675	0.530037557760739	1.0	0.3341	0.6139
ENSG00000116678	0.7900013055299507	1.0	0.9918	0.4301
ENSG00000116685	0.5286391389534164	1.0	0.7224	0.2827
ENSG00000116688	0.9869173595199061	1.0	0.8955	0.941
ENSG00000116690	0.19905523870954722	0.87927577995201	0.2413	0.2062
ENSG00000116711	0.33236468731721946	1.0	0.1851	0.5452
ENSG00000116721	0.6432333039310678	1.0	0.3932	0.7258
ENSG00000116726	0.2675677888968446	0.939398938108624	0.1867	0.3982
ENSG00000116729	0.9945613965179907	1.0	0.9759	0.9197
ENSG00000116731	0.6696618575237843	1.0	0.4547	0.6754
ENSG00000116747	0.5279688455311944	1.0	0.294	0.6932
ENSG00000116750	0.2794334269387603	0.9558743901420762	0.1451	0.5442
ENSG00000116783	0.2154233266749901	0.8935671481478163	0.5986	0.0924
ENSG00000116785	0.7305937971447517	1.0	0.4668	0.7771
ENSG00000116786	0.8964461789680468	1.0	0.6812	0.8528
ENSG00000116791	0.04302364359772182	0.5638211870695815	0.0451	0.161
ENSG00000116809	0.9947362919123025	1.0	0.9586	0.938
ENSG00000116819	0.9991309426171826	1.0	0.9586	1.0
ENSG00000116830	0.7570585531180924	1.0	0.5666	0.688
ENSG00000116833	0.34947114716459426	1.0	0.2522	0.4302
ENSG00000116852	0.773967181772121	1.0	0.517	0.7896
ENSG00000116874	0.9923201128889798	1.0	0.9586	0.9166
ENSG00000116954	0.294916949538901	0.9682850309062873	0.1579	0.5393
ENSG00000116962	0.8031297837474538	1.0	0.4894	0.9038
ENSG00000116981	0.001571208129400592	0.25573034630475533	0.0069	0.0234
ENSG00000116984	0.07460149539618488	0.660329120612444	0.1898	0.0748
ENSG00000116990	0.534148967843648	1.0	0.5511	0.3769
ENSG00000116996	0.9418160573658447	1.0	0.7861	0.8636
ENSG00000117000	0.6206349025139759	1.0	0.5192	0.5158
ENSG00000117010	0.5007696150312939	1.0	0.6648	0.2815
ENSG00000117020	0.3324607288018183	1.0	0.4428	0.228
ENSG00000117069	0.39784532026728026	1.0	0.3007	0.4366
ENSG00000117114	0.8101814362023154	1.0	0.534	0.8447
ENSG00000117115	0.9165961948043889	1.0	0.736	0.843
ENSG00000117139	0.21305617646130381	0.8927097482623325	0.225	0.2422
ENSG00000117153	0.4831002164880911	1.0	0.3569	0.4953
ENSG00000117154	0.7374094173915098	1.0	0.8243	0.4483
ENSG00000117174	0.7303375625162942	1.0	0.7716	0.4698
ENSG00000117226	0.6427616835014738	1.0	0.5152	0.5532
ENSG00000117245	0.5798044193717105	1.0	0.5764	0.4131
ENSG00000117308	0.9332354265161054	1.0	0.8587	0.7658
ENSG00000117318	0.6834681688909172	1.0	0.4723	0.6754
ENSG00000117322	0.025369917160992683	0.4840576237370695	0.0576	0.0672
ENSG00000117475	0.5915976467943114	1.0	0.5755	0.4282
ENSG00000117501	0.5455524483076672	1.0	0.4955	0.434
ENSG00000117507	0.9875739135439832	1.0	0.9907	0.8545
ENSG00000117523	0.7428059087649509	1.0	0.5898	0.6358
ENSG00000117560	0.5359769977468567	1.0	0.6699	0.3118
ENSG00000117593	0.08246420056333292	0.6745450336472781	0.0928	0.1732
ENSG00000117595	0.5953424690687771	1.0	0.6183	0.4029
ENSG00000117597	0.17886790715498402	0.8491540699421041	0.1613	0.2677
ENSG00000117600	0.07355427083905197	0.660329120612444	0.1893	0.0737
ENSG00000117601	0.9497839872997776	1.0	0.7642	0.9164
ENSG00000117625	0.43485467128975597	1.0	0.8051	0.1865
ENSG00000117707	0.008503685815071882	0.37179220535737373	0.0088	0.1235
ENSG00000117713	0.9607047320894908	1.0	0.9916	0.7393
ENSG00000117724	0.7482607318294686	1.0	0.5588	0.6811
ENSG00000117834	0.705486221730224	1.0	0.5749	0.5893
ENSG00000117859	0.9947577041414458	1.0	0.9983	0.9009
ENSG00000117862	0.9284377345683468	1.0	0.7729	0.8363
ENSG00000117971	0.8921419374099496	1.0	0.5731	1.0
ENSG00000117983	0.9695954834797442	1.0	0.8309	0.9192
ENSG00000118004	0.570841217492271	1.0	0.5999	0.3866
ENSG00000118046	0.3594659402055078	1.0	0.2036	0.5552
ENSG00000118058	0.38487629089764763	1.0	0.4928	0.2536
ENSG00000118156	0.9999566203136232	1.0	0.9907	1.0
ENSG00000118160	0.3455693355155036	1.0	0.3056	0.3493
ENSG00000118193	0.7679674480581071	1.0	0.8164	0.4919
ENSG00000118200	0.6038528752415373	1.0	0.43	0.5937
ENSG00000118217	0.9999662877267013	1.0	0.9918	1.0
ENSG00000118276	0.21612469570902704	0.8935671481478163	0.3893	0.1427
ENSG00000118307	0.12165962307696354	0.7544450948732481	0.1628	0.161
ENSG00000118308	0.4245388660637319	1.0	0.3903	0.3709
ENSG00000118322	0.020031047482461206	0.4547621636512616	0.0435	0.0674
ENSG00000118407	0.9320699485203072	1.0	0.7712	0.8491
ENSG00000118420	0.8802219767690092	1.0	0.7197	0.7675
ENSG00000118432	0.23728338060775345	0.91606600926075	0.3918	0.1609
ENSG00000118473	0.05921507036770279	0.6122318338720483	0.162	0.066
ENSG00000118482	0.906797654220073	1.0	0.6768	0.8874
ENSG00000118492	0.7158602658527545	1.0	0.4681	0.7445
ENSG00000118503	0.025016750145848587	0.4840576237370695	0.0137	0.2779
ENSG00000118507	0.6801814299363419	1.0	0.3959	0.7985
ENSG00000118514	0.30406365662184887	0.9774692915212704	0.2067	0.4301
ENSG00000118520	0.28564649347318793	0.9594591808167903	0.3139	0.2594
ENSG00000118526	0.5370122487935962	1.0	0.7208	0.2907
ENSG00000118557	0.1387482562202479	0.7830773090989624	0.1649	0.1881
ENSG00000118596	0.03253415425496131	0.5017571570530511	0.1125	0.0462
ENSG00000118600	0.585310387463611	1.0	0.3779	0.6403
ENSG00000118690	0.666632067300037	1.0	0.5832	0.5222
ENSG00000118705	0.8000015260589898	1.0	0.5871	0.7469
ENSG00000118733	0.3440606075853385	1.0	0.5516	0.1923
ENSG00000118777	0.20799214382895692	0.8883278736669887	0.1746	0.3022
ENSG00000118804	0.9193166426395966	1.0	0.8159	0.7675
ENSG00000118873	0.899139430067788	1.0	0.689	0.8504
ENSG00000118898	0.07517371470583323	0.660329120612444	0.1496	0.0958
ENSG00000118946	0.8428596147185723	1.0	0.766	0.6458
ENSG00000118971	0.1118434186607804	0.7348340368602185	0.0908	0.2594
ENSG00000118997	0.008659727683536955	0.37179220535737373	0.009	0.1233
ENSG00000119041	0.7743198135326947	1.0	0.605	0.6754
ENSG00000119042	0.06376836675330322	0.6280071471593647	0.2454	0.0477
ENSG00000119121	0.987307211611435	1.0	0.9983	0.8464
ENSG00000119125	0.9507333879127211	1.0	0.8409	0.836
ENSG00000119203	0.0034390037576220722	0.27738280308188556	0.0166	0.0234
ENSG00000119231	0.5071461415427666	1.0	0.5979	0.3194
ENSG00000119283	0.7391483797270203	1.0	0.7711	0.4815
